volume_id,site_id,title,century,production_year_est,support_material,ink_type,binding_type,cover_type,language,format,restoration_recent,observed_condition_score,digitised,source_catalogue,licence,site_name,site_type,country,city,latitude,longitude,climate_zone,collection_size_volumes,avg_temperature_c,avg_relative_humidity_pct,avg_light_lux,air_quality_index,flood_event,hvac_failure_event,monitoring_months,environmental_stress,material_stress,age_stress,event_stress,conservation_risk_index,risk_level,high_risk
V0361,S03,Manuscript or printed volume 0361,17,1611,laid_paper,iron_gall,wood_boards,wood,German,octavo,False,3,False,BNF,CC BY-SA 4.0 (metadata simulation),Biblioteca comunale dell'Archiginnasio,library,Italy,Bologna,44.4929,11.343,Humid subtropical,850000,21.481666666666666,58.64666666666667,36.58833333333333,55,False,False,6,0.1022444444444445,0.8125,0.46875,0.0,39.67,Moderate,0
V0362,S03,Manuscript or printed volume 0362,12,1141,parchment,iron_gall,wood_boards,paper,German,scroll,True,4,False,BNF,CC BY-SA 4.0 (metadata simulation),Biblioteca comunale dell'Archiginnasio,library,Italy,Bologna,44.4929,11.343,Humid subtropical,850000,21.481666666666666,58.64666666666667,36.58833333333333,55,False,False,6,0.1022444444444445,0.9375,1.0,0.15,58.2,High,1
V0363,S06,Manuscript or printed volume 0363,16,1598,parchment,carbon,wood_boards,paper,Latin,quarto,False,3,False,British Library,CC BY-SA 4.0 (metadata simulation),British Library — St Pancras,library,United Kingdom,London,51.53,-0.1274,Oceanic,170000000,19.900000000000002,51.72833333333333,33.285000000000004,48,False,True,6,0.0,0.8375,0.59375,0.25,42.47,Moderate,0
V0364,S06,Manuscript or printed volume 0364,17,1683,laid_paper,iron_gall,paper_boards,leather,Italian,scroll,False,2,False,British Library,CC BY-SA 4.0 (metadata simulation),British Library — St Pancras,library,United Kingdom,London,51.53,-0.1274,Oceanic,170000000,19.900000000000002,51.72833333333333,33.285000000000004,48,False,True,6,0.0,0.7375,0.46875,0.25,36.34,Moderate,0
V0365,S04,Manuscript or printed volume 0365,17,1697,laid_paper,carbon,leather,leather,English,scroll,False,4,True,Heidelberg UB,CC BY-SA 4.0 (metadata simulation),Archivio di Stato di Firenze,archive,Italy,Florence,43.7696,11.2558,Mediterranean,1200000,20.903333333333332,53.11333333333334,41.931666666666665,50,False,False,6,0.0,0.675,0.46875,0.0,31.97,Low,0
V0366,S05,Manuscript or printed volume 0366,17,1667,laid_paper,pigment,leather,paper,Italian,folio,False,3,False,Heidelberg UB,CC BY-SA 4.0 (metadata simulation),Bibliothèque nationale de France,library,France,Paris,48.8336,2.3758,Oceanic,40000000,19.258333333333336,48.5,36.98333333333333,49,False,False,6,0.0,0.7,0.46875,0.0,32.72,Low,0
V0367,S03,Manuscript or printed volume 0367,15,1466,laid_paper,printing_ink,wood_boards,wood,French,folio,False,3,False,British Library,CC BY-SA 4.0 (metadata simulation),Biblioteca comunale dell'Archiginnasio,library,Italy,Bologna,44.4929,11.343,Humid subtropical,850000,21.481666666666666,58.64666666666667,36.58833333333333,55,False,False,6,0.1022444444444445,0.6875,0.71875,0.0,42.17,Moderate,0
V0368,S05,Manuscript or printed volume 0368,15,1402,mixed,iron_gall,vellum,wood,French,folio,False,1,True,Heidelberg UB,CC BY-SA 4.0 (metadata simulation),Bibliothèque nationale de France,library,France,Paris,48.8336,2.3758,Oceanic,40000000,19.258333333333336,48.5,36.98333333333333,49,False,False,6,0.0,0.8500000000000001,0.71875,0.0,43.47,Moderate,0
V0369,S01,Manuscript or printed volume 0369,13,1280,mixed,carbon,wood_boards,paper,French,octavo,False,2,False,ICCU,CC BY-SA 4.0 (metadata simulation),"Biblioteca Joanina, University of Coimbra",library,Portugal,Coimbra,40.2075,-8.4266,Mediterranean,250000,20.853333333333335,54.375,43.129999999999995,56,False,False,6,0.006,0.7625000000000001,0.96875,0.0,47.3,Moderate,0
V0370,S04,Manuscript or printed volume 0370,19,1870,parchment,pigment,paper_boards,paper,Latin,scroll,False,2,False,BNF,CC BY-SA 4.0 (metadata simulation),Archivio di Stato di Firenze,archive,Italy,Florence,43.7696,11.2558,Mediterranean,1200000,20.903333333333332,53.11333333333334,41.931666666666665,50,False,False,6,0.0,0.7875000000000001,0.21875,0.0,29.09,Low,0
V0371,S04,Manuscript or printed volume 0371,19,1842,industrial_paper,printing_ink,vellum,leather,English,scroll,False,3,False,Heidelberg UB,CC BY-SA 4.0 (metadata simulation),Archivio di Stato di Firenze,archive,Italy,Florence,43.7696,11.2558,Mediterranean,1200000,20.903333333333332,53.11333333333334,41.931666666666665,50,False,False,6,0.0,0.525,0.21875,0.0,21.22,Low,0
V0372,S03,Manuscript or printed volume 0372,17,1652,mixed,pigment,leather,leather,French,scroll,False,2,False,British Library,CC BY-SA 4.0 (metadata simulation),Biblioteca comunale dell'Archiginnasio,library,Italy,Bologna,44.4929,11.343,Humid subtropical,850000,21.481666666666666,58.64666666666667,36.58833333333333,55,False,False,6,0.1022444444444445,0.75,0.46875,0.0,37.8,Moderate,0
V0373,S03,Manuscript or printed volume 0373,15,1485,laid_paper,carbon,vellum,none,Italian,quarto,False,2,False,Europeana,CC BY-SA 4.0 (metadata simulation),Biblioteca comunale dell'Archiginnasio,library,Italy,Bologna,44.4929,11.343,Humid subtropical,850000,21.481666666666666,58.64666666666667,36.58833333333333,55,False,False,6,0.1022444444444445,0.7,0.71875,0.0,42.55,Moderate,0
V0374,S05,Manuscript or printed volume 0374,16,1520,mixed,iron_gall,none,vellum,German,octavo,False,1,False,Europeana,CC BY-SA 4.0 (metadata simulation),Bibliothèque nationale de France,library,France,Paris,48.8336,2.3758,Oceanic,40000000,19.258333333333336,48.5,36.98333333333333,49,False,False,6,0.0,0.75,0.59375,0.0,37.34,Moderate,0
V0375,S03,Manuscript or printed volume 0375,15,1481,laid_paper,carbon,wood_boards,leather,Italian,octavo,True,4,True,Heidelberg UB,CC BY-SA 4.0 (metadata simulation),Biblioteca comunale dell'Archiginnasio,library,Italy,Bologna,44.4929,11.343,Humid subtropical,850000,21.481666666666666,58.64666666666667,36.58833333333333,55,False,False,6,0.1022444444444445,0.7125,0.71875,0.15,44.42,Moderate,0
V0376,S02,Manuscript or printed volume 0376,13,1287,mixed,iron_gall,leather,wood,English,folio,False,3,False,Europeana,CC BY-SA 4.0 (metadata simulation),Universitätsbibliothek Heidelberg,library,Germany,Heidelberg,49.4093,8.6944,Oceanic,180000,20.07166666666667,50.95666666666667,33.245000000000005,46,False,True,6,0.0,0.825,0.96875,0.25,51.47,Moderate,0
V0377,S08,Manuscript or printed volume 0377,19,1898,laid_paper,printing_ink,leather,vellum,Greek,quarto,False,1,True,ICCU,CC BY-SA 4.0 (metadata simulation),Biblioteca Medicea Laurenziana,library,Italy,Florence,43.7743,11.253,Mediterranean,110000,21.28,56.05666666666667,38.29333333333334,42,False,True,6,0.02817777777777792,0.6499999999999999,0.21875,0.25,28.45,Low,0
V0378,S02,Manuscript or printed volume 0378,15,1449,parchment,pigment,wood_boards,paper,Latin,octavo,False,4,True,Heidelberg UB,CC BY-SA 4.0 (metadata simulation),Universitätsbibliothek Heidelberg,library,Germany,Heidelberg,49.4093,8.6944,Oceanic,180000,20.07166666666667,50.95666666666667,33.245000000000005,46,False,True,6,0.0,0.8625,0.71875,0.25,46.34,Moderate,0
V0379,S02,Manuscript or printed volume 0379,16,1500,laid_paper,iron_gall,leather,vellum,Italian,folio,False,1,True,Europeana,CC BY-SA 4.0 (metadata simulation),Universitätsbibliothek Heidelberg,library,Germany,Heidelberg,49.4093,8.6944,Oceanic,180000,20.07166666666667,50.95666666666667,33.245000000000005,46,False,True,6,0.0,0.7749999999999999,0.59375,0.25,40.59,Moderate,0
V0380,S08,Manuscript or printed volume 0380,19,1846,mixed,printing_ink,wood_boards,vellum,Latin,octavo,False,1,False,Europeana,CC BY-SA 4.0 (metadata simulation),Biblioteca Medicea Laurenziana,library,Italy,Florence,43.7743,11.253,Mediterranean,110000,21.28,56.05666666666667,38.29333333333334,42,False,True,6,0.02817777777777792,0.7375,0.21875,0.25,31.08,Low,0
V0381,S03,Manuscript or printed volume 0381,14,1356,laid_paper,carbon,paper_boards,leather,Latin,quarto,False,2,True,ICCU,CC BY-SA 4.0 (metadata simulation),Biblioteca comunale dell'Archiginnasio,library,Italy,Bologna,44.4929,11.343,Humid subtropical,850000,21.481666666666666,58.64666666666667,36.58833333333333,55,False,False,6,0.1022444444444445,0.6375,0.84375,0.0,43.8,Moderate,0
V0382,S05,Manuscript or printed volume 0382,14,1315,parchment,pigment,wood_boards,wood,Italian,scroll,False,3,True,ICCU,CC BY-SA 4.0 (metadata simulation),Bibliothèque nationale de France,library,France,Paris,48.8336,2.3758,Oceanic,40000000,19.258333333333336,48.5,36.98333333333333,49,False,False,6,0.0,0.8625,0.84375,0.0,46.97,Moderate,0
V0383,S06,Manuscript or printed volume 0383,14,1343,parchment,iron_gall,none,wood,English,octavo,False,4,False,BNF,CC BY-SA 4.0 (metadata simulation),British Library — St Pancras,library,United Kingdom,London,51.53,-0.1274,Oceanic,170000000,19.900000000000002,51.72833333333333,33.285000000000004,48,False,True,6,0.0,0.825,0.84375,0.25,48.34,Moderate,0
V0384,S04,Manuscript or printed volume 0384,15,1489,laid_paper,carbon,wood_boards,none,Greek,octavo,False,3,False,Heidelberg UB,CC BY-SA 4.0 (metadata simulation),Archivio di Stato di Firenze,archive,Italy,Florence,43.7696,11.2558,Mediterranean,1200000,20.903333333333332,53.11333333333334,41.931666666666665,50,False,False,6,0.0,0.7125,0.71875,0.0,39.34,Moderate,0
V0385,S04,Manuscript or printed volume 0385,18,1733,laid_paper,pigment,paper_boards,vellum,French,quarto,False,2,False,ICCU,CC BY-SA 4.0 (metadata simulation),Archivio di Stato di Firenze,archive,Italy,Florence,43.7696,11.2558,Mediterranean,1200000,20.903333333333332,53.11333333333334,41.931666666666665,50,False,False,6,0.0,0.6625000000000001,0.34375,0.0,28.47,Low,0
V0386,S05,Manuscript or printed volume 0386,16,1594,laid_paper,pigment,paper_boards,leather,French,quarto,False,2,False,British Library,CC BY-SA 4.0 (metadata simulation),Bibliothèque nationale de France,library,France,Paris,48.8336,2.3758,Oceanic,40000000,19.258333333333336,48.5,36.98333333333333,49,False,False,6,0.0,0.6625000000000001,0.59375,0.0,34.72,Low,0
V0387,S06,Manuscript or printed volume 0387,13,1280,laid_paper,iron_gall,vellum,none,Greek,folio,False,4,False,ICCU,CC BY-SA 4.0 (metadata simulation),British Library — St Pancras,library,United Kingdom,London,51.53,-0.1274,Oceanic,170000000,19.900000000000002,51.72833333333333,33.285000000000004,48,False,True,6,0.0,0.8,0.96875,0.25,50.72,Moderate,0
V0388,S03,Manuscript or printed volume 0388,13,1264,parchment,carbon,vellum,none,French,folio,False,2,True,Heidelberg UB,CC BY-SA 4.0 (metadata simulation),Biblioteca comunale dell'Archiginnasio,library,Italy,Bologna,44.4929,11.343,Humid subtropical,850000,21.481666666666666,58.64666666666667,36.58833333333333,55,False,False,6,0.1022444444444445,0.825,0.96875,0.0,52.55,Moderate,0
V0389,S06,Manuscript or printed volume 0389,15,1466,laid_paper,pigment,leather,leather,French,folio,False,3,False,ICCU,CC BY-SA 4.0 (metadata simulation),British Library — St Pancras,library,United Kingdom,London,51.53,-0.1274,Oceanic,170000000,19.900000000000002,51.72833333333333,33.285000000000004,48,False,True,6,0.0,0.7,0.71875,0.25,41.47,Moderate,0
V0390,S02,Manuscript or printed volume 0390,14,1382,parchment,carbon,vellum,paper,Italian,octavo,False,2,False,BNF,CC BY-SA 4.0 (metadata simulation),Universitätsbibliothek Heidelberg,library,Germany,Heidelberg,49.4093,8.6944,Oceanic,180000,20.07166666666667,50.95666666666667,33.245000000000005,46,False,True,6,0.0,0.825,0.84375,0.25,48.34,Moderate,0
V0391,S03,Manuscript or printed volume 0391,19,1831,laid_paper,printing_ink,paper_boards,vellum,German,scroll,False,2,False,BNF,CC BY-SA 4.0 (metadata simulation),Biblioteca comunale dell'Archiginnasio,library,Italy,Bologna,44.4929,11.343,Humid subtropical,850000,21.481666666666666,58.64666666666667,36.58833333333333,55,False,False,6,0.1022444444444445,0.6125,0.21875,0.0,27.42,Low,0
V0392,S06,Manuscript or printed volume 0392,14,1349,laid_paper,pigment,leather,paper,English,octavo,False,2,False,British Library,CC BY-SA 4.0 (metadata simulation),British Library — St Pancras,library,United Kingdom,London,51.53,-0.1274,Oceanic,170000000,19.900000000000002,51.72833333333333,33.285000000000004,48,False,True,6,0.0,0.7,0.84375,0.25,44.59,Moderate,0
V0393,S08,Manuscript or printed volume 0393,13,1277,laid_paper,carbon,vellum,wood,Latin,quarto,False,5,False,Europeana,CC BY-SA 4.0 (metadata simulation),Biblioteca Medicea Laurenziana,library,Italy,Florence,43.7743,11.253,Mediterranean,110000,21.28,56.05666666666667,38.29333333333334,42,False,True,6,0.02817777777777792,0.7,0.96875,0.25,48.7,Moderate,0
V0394,S01,Manuscript or printed volume 0394,16,1550,mixed,printing_ink,paper_boards,wood,Latin,folio,False,2,False,Heidelberg UB,CC BY-SA 4.0 (metadata simulation),"Biblioteca Joanina, University of Coimbra",library,Portugal,Coimbra,40.2075,-8.4266,Mediterranean,250000,20.853333333333335,54.375,43.129999999999995,56,False,False,6,0.006,0.6625000000000001,0.59375,0.0,34.93,Low,0
V0395,S02,Manuscript or printed volume 0395,12,1132,laid_paper,carbon,leather,paper,French,quarto,False,2,False,Europeana,CC BY-SA 4.0 (metadata simulation),Universitätsbibliothek Heidelberg,library,Germany,Heidelberg,49.4093,8.6944,Oceanic,180000,20.07166666666667,50.95666666666667,33.245000000000005,46,False,True,6,0.0,0.675,1.0,0.25,47.75,Moderate,0
V0396,S08,Manuscript or printed volume 0396,12,1100,laid_paper,iron_gall,leather,vellum,French,folio,False,2,True,BNF,CC BY-SA 4.0 (metadata simulation),Biblioteca Medicea Laurenziana,library,Italy,Florence,43.7743,11.253,Mediterranean,110000,21.28,56.05666666666667,38.29333333333334,42,False,True,6,0.02817777777777792,0.7749999999999999,1.0,0.25,51.74,Moderate,0
V0397,S01,Manuscript or printed volume 0397,15,1425,laid_paper,carbon,none,vellum,English,scroll,False,1,False,Heidelberg UB,CC BY-SA 4.0 (metadata simulation),"Biblioteca Joanina, University of Coimbra",library,Portugal,Coimbra,40.2075,-8.4266,Mediterranean,250000,20.853333333333335,54.375,43.129999999999995,56,False,False,6,0.006,0.6,0.71875,0.0,36.18,Moderate,0
V0398,S08,Manuscript or printed volume 0398,17,1660,mixed,printing_ink,wood_boards,paper,Greek,scroll,False,1,True,British Library,CC BY-SA 4.0 (metadata simulation),Biblioteca Medicea Laurenziana,library,Italy,Florence,43.7743,11.253,Mediterranean,110000,21.28,56.05666666666667,38.29333333333334,42,False,True,6,0.02817777777777792,0.7375,0.46875,0.25,37.33,Moderate,0
V0399,S02,Manuscript or printed volume 0399,12,1189,laid_paper,iron_gall,vellum,vellum,Greek,octavo,False,4,True,Europeana,CC BY-SA 4.0 (metadata simulation),Universitätsbibliothek Heidelberg,library,Germany,Heidelberg,49.4093,8.6944,Oceanic,180000,20.07166666666667,50.95666666666667,33.245000000000005,46,False,True,6,0.0,0.8,1.0,0.25,51.5,Moderate,0
V0400,S02,Manuscript or printed volume 0400,13,1287,parchment,pigment,wood_boards,none,English,folio,False,4,True,Europeana,CC BY-SA 4.0 (metadata simulation),Universitätsbibliothek Heidelberg,library,Germany,Heidelberg,49.4093,8.6944,Oceanic,180000,20.07166666666667,50.95666666666667,33.245000000000005,46,False,True,6,0.0,0.8625,0.96875,0.25,52.59,Moderate,0
V0401,S04,Manuscript or printed volume 0401,14,1308,laid_paper,carbon,leather,leather,Latin,octavo,True,3,True,Europeana,CC BY-SA 4.0 (metadata simulation),Archivio di Stato di Firenze,archive,Italy,Florence,43.7696,11.2558,Mediterranean,1200000,20.903333333333332,53.11333333333334,41.931666666666665,50,False,False,6,0.0,0.675,0.84375,0.15,42.84,Moderate,0
V0402,S06,Manuscript or printed volume 0402,14,1396,parchment,iron_gall,wood_boards,wood,German,scroll,False,2,False,Europeana,CC BY-SA 4.0 (metadata simulation),British Library — St Pancras,library,United Kingdom,London,51.53,-0.1274,Oceanic,170000000,19.900000000000002,51.72833333333333,33.285000000000004,48,False,True,6,0.0,0.9375,0.84375,0.25,51.72,Moderate,0
V0403,S02,Manuscript or printed volume 0403,19,1848,parchment,printing_ink,paper_boards,vellum,English,scroll,True,3,False,BNF,CC BY-SA 4.0 (metadata simulation),Universitätsbibliothek Heidelberg,library,Germany,Heidelberg,49.4093,8.6944,Oceanic,180000,20.07166666666667,50.95666666666667,33.245000000000005,46,False,True,6,0.0,0.7375,0.21875,0.4,31.59,Low,0
V0404,S06,Manuscript or printed volume 0404,18,1764,industrial_paper,printing_ink,paper_boards,vellum,Latin,scroll,False,1,False,Europeana,CC BY-SA 4.0 (metadata simulation),British Library — St Pancras,library,United Kingdom,London,51.53,-0.1274,Oceanic,170000000,19.900000000000002,51.72833333333333,33.285000000000004,48,False,True,6,0.0,0.4625,0.34375,0.25,24.97,Low,0
V0405,S03,Manuscript or printed volume 0405,13,1255,parchment,carbon,paper_boards,paper,German,scroll,True,4,True,ICCU,CC BY-SA 4.0 (metadata simulation),Biblioteca comunale dell'Archiginnasio,library,Italy,Bologna,44.4929,11.343,Humid subtropical,850000,21.481666666666666,58.64666666666667,36.58833333333333,55,False,False,6,0.1022444444444445,0.7625,0.96875,0.15,52.17,Moderate,0
V0406,S08,Manuscript or printed volume 0406,14,1394,industrial_paper,carbon,leather,paper,English,folio,False,4,False,BNF,CC BY-SA 4.0 (metadata simulation),Biblioteca Medicea Laurenziana,library,Italy,Florence,43.7743,11.253,Mediterranean,110000,21.28,56.05666666666667,38.29333333333334,42,False,True,6,0.02817777777777792,0.5249999999999999,0.84375,0.25,40.33,Moderate,0
V0407,S04,Manuscript or printed volume 0407,18,1788,mixed,carbon,wood_boards,vellum,German,octavo,False,1,True,British Library,CC BY-SA 4.0 (metadata simulation),Archivio di Stato di Firenze,archive,Italy,Florence,43.7696,11.2558,Mediterranean,1200000,20.903333333333332,53.11333333333334,41.931666666666665,50,False,False,6,0.0,0.7625000000000001,0.34375,0.0,31.47,Low,0
V0408,S05,Manuscript or printed volume 0408,13,1235,mixed,iron_gall,none,none,German,folio,False,5,True,Europeana,CC BY-SA 4.0 (metadata simulation),Bibliothèque nationale de France,library,France,Paris,48.8336,2.3758,Oceanic,40000000,19.258333333333336,48.5,36.98333333333333,49,False,False,6,0.0,0.75,0.96875,0.0,46.72,Moderate,0
V0409,S01,Manuscript or printed volume 0409,16,1529,mixed,carbon,leather,wood,English,quarto,False,3,False,Europeana,CC BY-SA 4.0 (metadata simulation),"Biblioteca Joanina, University of Coimbra",library,Portugal,Coimbra,40.2075,-8.4266,Mediterranean,250000,20.853333333333335,54.375,43.129999999999995,56,False,False,6,0.006,0.7250000000000001,0.59375,0.0,36.8,Moderate,0
V0410,S03,Manuscript or printed volume 0410,12,1198,parchment,carbon,leather,leather,German,scroll,False,3,True,BNF,CC BY-SA 4.0 (metadata simulation),Biblioteca comunale dell'Archiginnasio,library,Italy,Bologna,44.4929,11.343,Humid subtropical,850000,21.481666666666666,58.64666666666667,36.58833333333333,55,False,False,6,0.1022444444444445,0.8,1.0,0.0,52.58,Moderate,0
V0411,S07,Manuscript or printed volume 0411,12,1158,laid_paper,pigment,vellum,none,Greek,octavo,False,2,False,BNF,CC BY-SA 4.0 (metadata simulation),Marmottan Repository (simulated cold store),repository,France,Paris,48.8606,2.2664,Oceanic,45000,19.541666666666668,48.78333333333333,34.36833333333333,45,False,True,6,0.0,0.7250000000000001,1.0,0.25,49.25,Moderate,0
V0412,S02,Manuscript or printed volume 0412,16,1505,parchment,printing_ink,paper_boards,wood,Greek,quarto,False,4,False,Europeana,CC BY-SA 4.0 (metadata simulation),Universitätsbibliothek Heidelberg,library,Germany,Heidelberg,49.4093,8.6944,Oceanic,180000,20.07166666666667,50.95666666666667,33.245000000000005,46,False,True,6,0.0,0.7375,0.59375,0.25,39.47,Moderate,0
V0413,S07,Manuscript or printed volume 0413,12,1101,parchment,iron_gall,leather,leather,English,octavo,False,3,True,ICCU,CC BY-SA 4.0 (metadata simulation),Marmottan Repository (simulated cold store),repository,France,Paris,48.8606,2.2664,Oceanic,45000,19.541666666666668,48.78333333333333,34.36833333333333,45,False,True,6,0.0,0.8999999999999999,1.0,0.25,54.5,Moderate,0
V0414,S08,Manuscript or printed volume 0414,18,1772,mixed,printing_ink,paper_boards,wood,German,octavo,False,4,False,Europeana,CC BY-SA 4.0 (metadata simulation),Biblioteca Medicea Laurenziana,library,Italy,Florence,43.7743,11.253,Mediterranean,110000,21.28,56.05666666666667,38.29333333333334,42,False,True,6,0.02817777777777792,0.6625000000000001,0.34375,0.25,31.95,Low,0
V0415,S06,Manuscript or printed volume 0415,19,1892,industrial_paper,printing_ink,paper_boards,wood,Greek,scroll,False,2,False,ICCU,CC BY-SA 4.0 (metadata simulation),British Library — St Pancras,library,United Kingdom,London,51.53,-0.1274,Oceanic,170000000,19.900000000000002,51.72833333333333,33.285000000000004,48,False,True,6,0.0,0.4625,0.21875,0.25,21.84,Low,0
V0416,S04,Manuscript or printed volume 0416,16,1511,parchment,carbon,leather,leather,Latin,scroll,True,3,True,ICCU,CC BY-SA 4.0 (metadata simulation),Archivio di Stato di Firenze,archive,Italy,Florence,43.7696,11.2558,Mediterranean,1200000,20.903333333333332,53.11333333333334,41.931666666666665,50,False,False,6,0.0,0.8,0.59375,0.15,40.34,Moderate,0
V0417,S06,Manuscript or printed volume 0417,14,1321,mixed,iron_gall,leather,paper,Latin,scroll,False,2,False,ICCU,CC BY-SA 4.0 (metadata simulation),British Library — St Pancras,library,United Kingdom,London,51.53,-0.1274,Oceanic,170000000,19.900000000000002,51.72833333333333,33.285000000000004,48,False,True,6,0.0,0.825,0.84375,0.25,48.34,Moderate,0
V0418,S02,Manuscript or printed volume 0418,17,1630,laid_paper,iron_gall,paper_boards,leather,French,octavo,False,2,True,ICCU,CC BY-SA 4.0 (metadata simulation),Universitätsbibliothek Heidelberg,library,Germany,Heidelberg,49.4093,8.6944,Oceanic,180000,20.07166666666667,50.95666666666667,33.245000000000005,46,False,True,6,0.0,0.7375,0.46875,0.25,36.34,Moderate,0
V0419,S06,Manuscript or printed volume 0419,13,1276,laid_paper,pigment,vellum,paper,Greek,octavo,True,3,False,ICCU,CC BY-SA 4.0 (metadata simulation),British Library — St Pancras,library,United Kingdom,London,51.53,-0.1274,Oceanic,170000000,19.900000000000002,51.72833333333333,33.285000000000004,48,False,True,6,0.0,0.7250000000000001,0.96875,0.4,49.97,Moderate,0
V0420,S07,Manuscript or printed volume 0420,13,1237,parchment,iron_gall,vellum,none,English,scroll,False,3,True,ICCU,CC BY-SA 4.0 (metadata simulation),Marmottan Repository (simulated cold store),repository,France,Paris,48.8606,2.2664,Oceanic,45000,19.541666666666668,48.78333333333333,34.36833333333333,45,False,True,6,0.0,0.925,0.96875,0.25,54.47,Moderate,0
V0421,S01,Manuscript or printed volume 0421,16,1525,laid_paper,iron_gall,vellum,vellum,German,folio,False,2,True,Europeana,CC BY-SA 4.0 (metadata simulation),"Biblioteca Joanina, University of Coimbra",library,Portugal,Coimbra,40.2075,-8.4266,Mediterranean,250000,20.853333333333335,54.375,43.129999999999995,56,False,False,6,0.006,0.8,0.59375,0.0,39.05,Moderate,0
V0422,S01,Manuscript or printed volume 0422,15,1423,mixed,pigment,leather,none,English,quarto,False,1,True,Heidelberg UB,CC BY-SA 4.0 (metadata simulation),"Biblioteca Joanina, University of Coimbra",library,Portugal,Coimbra,40.2075,-8.4266,Mediterranean,250000,20.853333333333335,54.375,43.129999999999995,56,False,False,6,0.006,0.75,0.71875,0.0,40.68,Moderate,0
V0423,S03,Manuscript or printed volume 0423,12,1167,parchment,pigment,none,vellum,French,quarto,True,5,False,BNF,CC BY-SA 4.0 (metadata simulation),Biblioteca comunale dell'Archiginnasio,library,Italy,Bologna,44.4929,11.343,Humid subtropical,850000,21.481666666666666,58.64666666666667,36.58833333333333,55,False,False,6,0.1022444444444445,0.75,1.0,0.15,52.58,Moderate,0
V0424,S07,Manuscript or printed volume 0424,19,1802,industrial_paper,printing_ink,paper_boards,wood,German,quarto,False,2,False,Europeana,CC BY-SA 4.0 (metadata simulation),Marmottan Repository (simulated cold store),repository,France,Paris,48.8606,2.2664,Oceanic,45000,19.541666666666668,48.78333333333333,34.36833333333333,45,False,True,6,0.0,0.4625,0.21875,0.25,21.84,Low,0
V0425,S04,Manuscript or printed volume 0425,15,1435,laid_paper,pigment,wood_boards,wood,Greek,scroll,False,2,True,Europeana,CC BY-SA 4.0 (metadata simulation),Archivio di Stato di Firenze,archive,Italy,Florence,43.7696,11.2558,Mediterranean,1200000,20.903333333333332,53.11333333333334,41.931666666666665,50,False,False,6,0.0,0.7375,0.71875,0.0,40.09,Moderate,0
V0426,S03,Manuscript or printed volume 0426,17,1689,parchment,carbon,vellum,wood,English,quarto,False,4,False,British Library,CC BY-SA 4.0 (metadata simulation),Biblioteca comunale dell'Archiginnasio,library,Italy,Bologna,44.4929,11.343,Humid subtropical,850000,21.481666666666666,58.64666666666667,36.58833333333333,55,False,False,6,0.1022444444444445,0.825,0.46875,0.0,40.05,Moderate,0
V0427,S05,Manuscript or printed volume 0427,18,1775,laid_paper,pigment,leather,vellum,English,octavo,False,2,False,British Library,CC BY-SA 4.0 (metadata simulation),Bibliothèque nationale de France,library,France,Paris,48.8336,2.3758,Oceanic,40000000,19.258333333333336,48.5,36.98333333333333,49,False,False,6,0.0,0.7,0.34375,0.0,29.59,Low,0
V0428,S08,Manuscript or printed volume 0428,13,1284,parchment,carbon,leather,leather,English,quarto,False,2,False,Europeana,CC BY-SA 4.0 (metadata simulation),Biblioteca Medicea Laurenziana,library,Italy,Florence,43.7743,11.253,Mediterranean,110000,21.28,56.05666666666667,38.29333333333334,42,False,True,6,0.02817777777777792,0.8,0.96875,0.25,51.7,Moderate,0
V0429,S05,Manuscript or printed volume 0429,16,1512,parchment,iron_gall,leather,vellum,English,octavo,False,2,False,British Library,CC BY-SA 4.0 (metadata simulation),Bibliothèque nationale de France,library,France,Paris,48.8336,2.3758,Oceanic,40000000,19.258333333333336,48.5,36.98333333333333,49,False,False,6,0.0,0.8999999999999999,0.59375,0.0,41.84,Moderate,0
V0430,S02,Manuscript or printed volume 0430,13,1286,parchment,carbon,wood_boards,wood,Latin,octavo,False,2,False,ICCU,CC BY-SA 4.0 (metadata simulation),Universitätsbibliothek Heidelberg,library,Germany,Heidelberg,49.4093,8.6944,Oceanic,180000,20.07166666666667,50.95666666666667,33.245000000000005,46,False,True,6,0.0,0.8375,0.96875,0.25,51.84,Moderate,0
V0431,S07,Manuscript or printed volume 0431,17,1666,laid_paper,printing_ink,vellum,wood,German,quarto,False,3,False,British Library,CC BY-SA 4.0 (metadata simulation),Marmottan Repository (simulated cold store),repository,France,Paris,48.8606,2.2664,Oceanic,45000,19.541666666666668,48.78333333333333,34.36833333333333,45,False,True,6,0.0,0.675,0.46875,0.25,34.47,Low,0
V0432,S04,Manuscript or printed volume 0432,13,1247,laid_paper,pigment,wood_boards,leather,Latin,quarto,False,3,False,British Library,CC BY-SA 4.0 (metadata simulation),Archivio di Stato di Firenze,archive,Italy,Florence,43.7696,11.2558,Mediterranean,1200000,20.903333333333332,53.11333333333334,41.931666666666665,50,False,False,6,0.0,0.7375,0.96875,0.0,46.34,Moderate,0
